artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
Dogs Music Therapy,Calm Pups,0.314,0.185,-13.199,0.977,0.0396,0.118,0.0357,66.972,118.94,0
Lonnie Hunter,My Mind Is Made Up,0.518,0.612,-10.217,0.112,0.0406,0.065,0.574,111.35,297.0,0
Trio Of Doom,Dark Prince,0.969,0.315,-7.864,0.0577,0.108,0.338,0.259,116.853,232.56,0
Damian tan,Yo Soy,0.6,0.866,-10.017,0.251,0.236,0.0791,0.73,82.01,171.76,0
Leon Chavis,Suzy Q / Pour Me up (Live),0.803,0.449,-4.789,0.273,0.286,0.338,0.84,153.712,381.64,0
David Guetta,Dangerous (feat. Sam Martin) - Extended,0.733,0.708,-5.924,0.127,0.0799,0.0732,0.569,91.964,243.26,0
Rick & Bubba,Lady Attacked by Dead Chihuahua,0.386,0.657,-10.522,0.765,0.941,0.16,0.668,90.866,365.16,0
Piano Deep Relax,Home,0.00183,0.483,-27.443,0.981,0.0691,0.0839,0.364,61.613,175.78,0
Caitlin Rose,Pink Rabbits,0.454,0.688,-6.643,0.266,0.029,0.116,0.368,118.035,228.24,0
Scandium 21,Buy Some Rockets,0.925,0.278,-6.593,7.59e-05,0.0544,0.139,0.386,95.521,249.4,0
Chalie Boy & Tite,Pullin' Up 2 Da Club,0.604,0.613,-7.585,0.0138,0.365,0.325,0.579,81.483,305.48,0
The Platelets,Money Jazz,0.504,0.892,-8.974,0.0901,0.172,0.0658,0.882,113.039,158.7,0
The Phillips Family,Home,0.705,0.568,-5.199,0.509,0.0279,0.157,0.951,177.922,137.25,0
ASMR Rain Sounds,Downtime Rain,0.925,0.333,-20.287,0.758,0.0516,0.121,0.0342,69.916,121.52,0
Rare Essence,And Ah,0.783,0.665,-7.316,0.204,0.136,0.269,0.286,91.555,83.43,0
Miguel Bosé,Anna (Ana),0.596,0.704,-12.177,0.0334,0.0314,0.0956,0.94,127.524,276.67,0
Blackjesus Yoshua,El Chico Azul (the guy Blue),0.398,0.669,-11.09,0.0239,0.0368,0.101,0.385,173.901,198.62,0
Sounds of Nature White Noise for Mindfulness Meditation and Relaxation,Sea Waves,0.12,0.258,-27.57,0.848,0.0687,0.0687,0.0547,126.99,209.53,0
Georges Bizet,"Carmen, WD 31 / Act I: ""L'amour est un oiseau rebelle""",0.163,0.276,-21.409,0.985,0.0566,0.444,0.167,87.605,296.8,0
Lonnie Hunter,That Ye May Stand,0.404,0.449,-13.441,0.267,0.106,0.126,0.259,112.142,524.6,0
Onda Tejano Band,La Puerta Negra,0.563,0.828,-12.308,0.503,0.0522,0.0671,0.943,98.493,268.65,0
DC Powerhouse,Technisphere,0.663,0.667,-10.189,0.242,0.0326,0.112,0.884,120.016,177.64,0
Joyce Moreno,O Amor É Chama,0.185,0.318,-14.984,0.786,0.0393,0.0879,0.124,80.087,366.71,0
Yunuen Kayleeann,Clap with Hands,0.29,0.208,-15.438,0.993,0.0367,0.142,0.222,66.956,81.6,0
Iam Justified,2020 Vision,0.625,0.824,-4.3,0.578,0.23,0.0955,0.284,131.971,160.73,0
Alei Islah,TOO GIFTED,0.293,0.736,-15.6,0.916,0.0979,0.267,0.732,86.981,211.12,0
Bunbury,El Club De Los Imposibles,0.715,0.713,-6.297,0.0695,0.031,0.354,0.733,112.018,285.57,0
Ensemble P.J. Rhinegould,Chrisma,0.241,0.201,-17.375,0.48,0.038,0.737,0.034,131.956,352.55,0
Optimist Prime,"Peppermint River, Pt. 1",0.403,0.598,-10.816,0.394,0.027,0.159,0.284,76.93,102.02,0
Duna A.K.A. Baby Mac Dre,Da Cross Over,0.558,0.595,-11.843,0.00916,0.28,0.107,0.753,159.984,245.19,0
Dswerv,All White Forces,0.419,0.772,-12.857,0.0587,0.186,0.219,0.422,97.472,148.0,0
Manic Vertex,Burning Color,0.747,0.442,-10.288,0.000118,0.048,0.241,0.354,119.967,170.03,0
Jazzminshroom,Thank You!,0.825,0.375,-4.486,0.241,0.0424,0.606,0.275,199.975,301.49,0
Derrol,Rain For Deep Sleep,0.994,0.176,-16.486,0.0508,0.0925,0.468,1e-05,79.194,190.22,0
Dat Boi T,Dgaf,0.511,0.768,-11.973,0.0481,0.29,0.206,0.53,126.064,293.3,0
Dr. Dreamz,Walking And Dancing,0.431,0.736,-9.338,0.111,0.412,0.0726,0.947,180.013,128.05,0
Nito Mendez,Vuelve el Jibarito,0.656,0.626,-5.761,0.843,0.0378,0.235,0.906,121.468,194.23,0
Michi,Everything,0.686,0.505,-3.505,0.0771,0.0297,0.0707,0.404,171.941,206.83,0
Dj money handz,Street Talk (feat. Elbees),0.615,0.4,-12.806,0.00411,0.395,0.267,0.346,77.376,130.46,0
Yeah Yeah Yeahs,Cheated Hearts,0.942,0.556,-3.309,0.0552,0.115,0.27,0.193,136.601,236.04,0
Culture Cutters,Doubting Yourself,0.216,0.237,-15.672,0.875,0.0327,0.178,0.129,89.65,199.31,0
kingwoo036 da God,She Just Want Fuck,0.324,0.935,-11.128,0.506,0.464,0.112,0.369,132.233,91.25,0
Chalie Boy & Tite,Paper,0.538,0.817,-7.367,0.0279,0.311,0.299,0.425,91.618,250.78,0
Solakhyan,Golden,0.528,0.484,-7.203,0.763,0.0288,0.205,0.0897,114.14,270.23,0
Native American Flute,Ancestral,0.0218,0.514,-28.086,0.993,0.437,0.0652,0.636,82.759,81.87,0
Preston Langston,My Lighter,0.305,0.32,-12.101,0.892,0.0283,0.111,0.106,145.017,305.46,0
Joe Russo's Almost Dead,Terrapin Station Suite - Live 2015-12-12,0.458,0.424,-15.372,0.428,0.0414,0.709,0.321,130.172,1941.65,0
Yantz,From The Gutta (feat. Rico 2 Smoove & Sneaks),0.408,0.968,-12.746,0.338,0.41,0.0837,0.536,120.068,175.45,0
Ensemble P.J. Rhinegould,Charming Roses,0.111,0.124,-19.756,0.994,0.0365,0.992,0.0347,84.192,585.16,0
The Platelets,Beach Girls,0.887,0.494,-4.171,0.281,0.213,0.904,0.47,93.117,254.25,0
Paty Cantú,Clavo Que Saca Otro Clavo,0.66,0.465,-7.061,0.124,0.036,0.0862,0.374,167.761,196.13,0
Luis Pérez Meza,Lamento borincano,0.381,0.565,-8.532,0.885,0.0409,0.249,0.47,125.072,240.28,0
Junipgene,Mr T Flow,0.535,0.776,-8.184,0.154,0.574,0.384,0.28,143.031,202.36,0
Noo Makes Music,Chase Bank,0.761,0.645,-8.137,0.878,0.462,0.386,0.652,76.812,176.09,0
Sleep Sounds of Nature,Stormy Nature Garden,0.989,0.167,-25.39,0.993,0.0355,0.402,1e-05,86.503,151.56,0
Johnny Rivers,Over The Line,0.86,0.55,-5.406,0.528,0.0618,0.67,0.567,135.989,242.19,0
Cody Bennett,Control,0.628,0.458,-9.711,0.612,0.129,0.137,0.23,118.952,191.7,0
Skyler Ochoa,Buried in Adelaide,0.19,0.622,-18.697,0.897,0.0376,0.0819,0.327,78.044,215.38,0
Franklin Stone,Reign,0.464,0.699,-10.113,0.264,0.109,0.26,0.521,130.02,147.74,0
Lonnie Hunter,Even Me,0.446,0.397,-13.39,0.0326,0.0594,0.0393,0.553,89.653,465.89,0
Otis Redding,(Sittin' On) the Dock of the Bay,0.312,0.484,-13.522,0.724,0.0535,0.0601,0.598,205.981,166.83,0
KOBUKURO,東京の冬,0.783,0.592,-4.783,0.0205,0.028,0.0909,0.306,125.226,294.43,0
Southern Com4rt,Rebuke,0.537,0.448,-11.412,0.0314,0.394,0.296,0.208,151.258,439.85,0
Rainy Milo,In This Place,0.69,0.621,-8.881,0.00271,0.0667,0.132,0.434,130.191,211.51,0
Sound of Rain,Rain Sounds: Relax,1.0,0.298,-24.917,0.983,0.0361,0.921,1e-05,107.816,149.57,0
Ocean Sounds,White Noise Ocean,0.97,0.221,-24.918,0.368,0.0414,0.815,0.0133,87.948,53.5,0
Giacomo Puccini,"Tosca / Act 2: ""Vissi d'arte, vissi d'amore"" - Edit",0.182,0.253,-19.447,0.986,0.0455,0.12,0.0397,83.135,207.13,0
Melvins,Civilized Worm,0.857,0.224,-7.087,0.00116,0.0563,0.0613,0.398,152.772,339.41,0
Dat Boi T,Legalize,0.558,0.756,-10.039,0.214,0.128,0.305,0.715,109.261,303.17,0
The Trims,Love Machine Gun,0.926,0.571,-4.978,0.000401,0.0297,0.0913,0.686,124.975,265.27,0
Megan Hilty,Bless Us All,0.114,0.488,-14.874,0.964,0.0822,0.11,0.314,78.316,184.6,0
Relaxing Music Therapy,Emotional Relief,0.159,0.358,-24.255,0.899,0.0289,0.355,0.0532,79.975,211.85,0
Joe Russo's Almost Dead,Not Fade Away - Live 2015-12-12,0.547,0.447,-14.873,0.146,0.101,0.16,0.539,92.399,495.49,0
Ralph Carmichael,Jericho,0.429,0.706,-12.832,0.405,0.0396,0.107,0.674,97.579,292.19,0
Paris Street,The Shadow of Lists,0.5,0.641,-13.4,0.779,0.0304,0.0912,0.431,132.005,209.74,0
The Grates,NewOldSchool,0.785,0.614,-8.237,0.136,0.321,0.111,0.615,93.253,172.7,0
Big Idol,Bendita Tu Luz - Radio Version,0.696,0.767,-5.932,0.23,0.029,0.301,0.487,114.929,265.04,0
The Platelets,Half Full,0.579,0.42,-5.16,0.419,0.0325,0.108,0.359,148.81,242.19,0
Donkey Cartel,Want It All,0.398,0.824,-12.303,0.182,0.369,0.131,0.486,139.972,182.83,0
Only Real,Yesterdays,0.925,0.582,-2.958,0.0339,0.0411,0.37,0.656,117.004,214.28,0
Aryanna Zuniga,Tangible Face,0.652,0.365,-8.642,0.19,0.0349,0.546,0.137,151.183,136.06,0
Crawdads,Inertia,0.617,0.179,-15.12,8.91e-05,0.04,0.0845,0.474,200.5,206.05,0
Ozomatli,La Segunda Mano,0.949,0.694,-5.19,0.0171,0.221,0.137,0.672,136.997,211.93,0
Ellen Doty,September Moon,0.0963,0.637,-17.398,0.854,0.0396,0.131,0.268,80.019,208.52,0
Dangling Chords,Less Doma,0.182,0.19,-8.367,0.0447,0.046,0.124,0.423,120.11,100.05,0
Domameno,"Danger, Pt. 2",0.819,0.648,-8.951,0.0777,0.333,0.301,0.557,90.992,231.32,0
Keylo D,Mileage,0.424,0.953,-9.903,0.0492,0.362,0.0993,0.138,119.957,156.91,0
Nawfside Deuce,6iGGest GoriL7a,0.673,0.883,-6.147,0.0603,0.188,0.278,0.261,142.972,208.68,0
Pudge,Closer to You (Intro),0.102,0.739,-23.021,0.99,0.926,0.215,0.504,79.428,23.44,0
The Paris Sights,Ratchets Suspense,0.165,0.16,-22.035,0.963,0.0434,0.137,0.0278,56.985,98.02,0
Nelo,Infintite,0.55,0.724,-8.891,0.00172,0.212,0.0828,0.31,74.014,161.93,0
Bollobas,Alcoholic Limo,0.315,0.645,-17.849,0.471,0.0652,0.277,0.961,114.013,98.06,0
T'Pau,Heart & Soul - Live,0.905,0.312,-6.241,0.157,0.0477,0.928,0.395,180.924,300.97,0
Londonbeat,Come Back,0.838,0.703,-9.11,0.241,0.0451,0.125,0.834,120.503,234.6,0
Mad Sin,The Long Hard Road Back from Hell,0.599,0.585,-12.718,0.00803,0.0667,0.622,0.348,116.655,76.91,0
Michael Schenker,Rock You Like A Hurricane,0.889,0.349,-5.886,0.00745,0.0681,0.962,0.421,129.385,281.41,0
No Parents,Gyno,0.631,0.353,-9.795,0.00471,0.449,0.157,0.28,131.876,31.53,0
Jay Ax,Music Takes Me (feat. Drac-La),0.751,0.543,-11.437,0.0237,0.499,0.11,0.113,140.241,217.67,0
Ozomatli,Violeta,0.707,0.617,-3.889,0.122,0.0424,0.144,0.359,158.021,233.73,0
The Impressions,Preacher Man,0.731,0.526,-9.763,0.234,0.144,0.0549,0.576,96.61,195.56,0
Gamma Ray,Father and Son (Remastered in 2015),0.844,0.479,-6.61,0.0519,0.0532,0.229,0.337,160.155,264.73,0
David Harbottle,Malcolm,0.415,0.46,-7.701,0.741,0.0294,0.422,0.178,108.302,168.62,0
RichAvePreme,Green Light,0.307,0.811,-15.112,0.0795,0.0457,0.0958,0.0767,96.011,165.62,0
Bonnie Bramlett,How Wrong Can You Be,0.743,0.328,-7.463,0.00164,0.0433,0.516,0.559,116.37,282.01,0
Prince Poodie,When No One's There,0.594,0.822,-7.765,0.271,0.232,0.164,0.663,122.986,137.07,0
Jean-Luc Ponty,Lost Forest,0.512,0.346,-13.259,0.251,0.0299,0.122,0.424,134.787,327.33,0
Duna A.K.A. Baby Mac Dre,Arrrf?!!!,0.476,0.586,-11.484,0.00437,0.353,0.16,0.316,78.177,311.32,0
Foreigner,Tooth and Nail,0.945,0.615,-6.374,0.00809,0.0774,0.124,0.518,130.616,235.2,0
Pudge,I Want Out,0.521,0.377,-8.427,0.00411,0.0529,0.232,0.485,151.584,177.21,0
Jetpack Friends,It's 2:00 Am,0.083,0.219,-17.753,0.995,0.0428,0.11,0.192,114.608,28.5,0
Rita Coolidge,(Your Love Has Lifted Me) Higher and Higher,0.758,0.418,-8.374,0.0456,0.0586,0.806,0.764,137.931,209.84,0
Sariah Foxx,Everything I Can,0.0624,0.204,-32.218,0.97,0.0441,0.159,0.0328,90.395,74.68,0
DJ Space'C,I Feel Love - 140 BPM,0.964,0.649,-8.517,0.00291,0.0495,0.0754,0.804,136.038,327.31,0
Paris Street,Truth,0.505,0.516,-11.42,0.742,0.032,0.0936,0.554,144.077,132.18,0
Ray Smith,Hometown Love (feat. Lee Lonn),0.825,0.689,-4.714,0.325,0.086,0.0944,0.3,100.059,156.13,0
Curved Light,Revenant,0.927,0.282,-5.546,0.00535,0.234,0.388,0.0473,149.975,169.38,0
Rohmon,I Gotta,0.586,0.61,-7.884,0.258,0.397,0.112,0.418,168.107,263.57,0
Joyce Moreno,Esta Tarde Vo Llover,0.158,0.449,-13.196,0.747,0.0363,0.0941,0.249,123.833,278.09,0
Ocean Sounds,Ocean Sound At Night,0.944,0.2,-32.827,0.781,0.05,0.97,1e-05,128.546,49.04,0
Sounds of Nature Caribbean Rain Factory,Morning Relaxation Rain,0.218,0.222,-29.005,0.0,0.0449,0.373,0.0494,87.932,62.42,0
Ruff Maab,The Science Revealed Slowed,0.305,0.867,-12.73,0.0355,0.431,0.139,0.363,130.178,248.92,0
Slumm Prince,Brand New,0.51,0.846,-8.311,0.594,0.109,0.267,0.482,118.074,232.07,0
Ocean Sounds,Ocean Sound To Study,0.774,0.235,-35.752,0.809,0.0352,0.852,1e-05,105.86,57.21,0
Pierce Pettis,Satellite Sky,0.344,0.683,-13.644,0.611,0.0436,0.0797,0.668,112.91,196.13,0
Koo Qua,One Thow Wow (feat. Nyke Nitti),0.835,0.792,-4.387,0.13,0.27,0.266,0.683,91.027,168.8,0
Sammy Davis Jr.,If It's the Last Thing I Do - Remastered,0.322,0.47,-11.454,0.7,0.0367,0.835,0.478,91.145,199.4,0
Sammy Davis Jr.,The Good Life,0.43,0.388,-13.406,0.722,0.0609,0.299,0.486,128.981,163.03,0
Culture Cutters,Orion in the Sky,0.301,0.588,-13.391,0.897,0.0257,0.142,0.316,89.963,177.95,0
E.TEE,TIRED,0.42,0.676,-11.327,0.567,0.18,0.124,0.456,94.103,163.42,0
Los Ilegales del Bravo,LA CARTA QUE TE MANDE,0.575,0.869,-9.004,0.321,0.0715,0.0759,0.912,115.909,137.74,0
Zaid Ponce,Hospitable Pizzas,0.54,0.34,-12.858,0.0605,0.028,0.14,0.116,78.74,116.02,0
Manny Manuel,Mal De Amores - Versión Merengue,0.863,0.747,-4.933,0.417,0.0382,0.0628,0.937,128.011,257.41,0
112,Cupid - Radio Edit,0.374,0.689,-11.465,0.394,0.0625,0.0293,0.887,175.524,255.76,0
Bsgreck,Law & Order Freestyle,0.455,0.499,-9.944,0.0171,0.307,0.112,0.0722,160.036,89.35,0
Celia Cruz,Rie y Llora,0.92,0.833,-4.378,0.0632,0.0313,0.172,0.969,128.016,249.37,0
Dirty Dante,Two Fat Bitches and a Bag of Chips,0.69,0.887,-2.632,0.00274,0.0941,0.109,0.635,91.918,180.0,0
The Big Larry's,All in My Head?,0.443,0.735,-10.264,0.471,0.0443,0.0861,0.215,119.971,315.51,0
Julia Dowler,Black Heart,0.123,0.457,-11.574,0.922,0.0342,0.117,0.35,134.446,244.59,0
Nelo,Perfect People,0.715,0.679,-7.071,0.16,0.172,0.511,0.498,136.09,186.04,0
Yung Smoody,Family Ties,0.386,0.712,-11.089,0.101,0.519,0.117,0.386,126.902,187.46,0
Key Players,Fa Shizzle - Feat. Kiotti,0.903,0.672,-3.887,0.0303,0.388,0.0811,0.799,88.314,237.27,0
Angelica Martinez,Amigos Con Beneficios,0.795,0.645,-6.444,0.42,0.12,0.0661,0.433,169.898,193.68,0
LeNaSa,Good Day,0.395,0.782,-12.042,0.523,0.105,0.0972,0.696,100.093,194.35,0
Rsb poopie,street sweeper,0.862,0.407,-6.59,0.0643,0.18,0.0981,0.266,116.109,135.1,0
cglizzay,Get The Drop,0.496,0.735,-11.296,0.039,0.36,0.0953,0.439,132.035,198.24,0
Angela Predhomme,Passing the Days,0.445,0.727,-8.971,0.372,0.0251,0.106,0.649,109.919,209.82,0
Forecast,I'm Gonna Love You Just A Little More,0.706,0.574,-6.873,0.0679,0.047,0.0281,0.864,91.629,310.92,0
Megan Hilty,A Place Called Home,0.0882,0.421,-16.608,0.975,0.04,0.213,0.211,102.44,207.67,0
Rocher,Done Loving You,0.111,0.608,-19.416,0.392,0.168,0.22,0.316,102.516,196.81,0
Brndnlx,While She Sleeps,0.32,0.678,-18.929,0.18,0.16,0.112,0.931,80.082,220.06,0
Trey Songz,Ordinary (feat. Jeezy),0.396,0.787,-7.738,0.0718,0.0552,0.191,0.135,127.004,212.35,0
Mo Bandz,Straight,0.754,0.91,-15.77,0.00331,0.428,0.0308,0.584,86.482,259.24,0
Chandler FX,Heart Breaker - Workout Mix 124 BPM,0.719,0.703,-5.796,0.0223,0.0335,0.048,0.305,124.023,295.19,0
Amadou Diagne,Jigeen,0.298,0.502,-14.823,0.269,0.0537,0.108,0.298,102.453,278.92,0
A Rich,Cheetah,0.574,0.773,-7.484,0.133,0.34,0.137,0.856,84.006,102.9,0
Julia Bardo,Into Your Eyes,0.669,0.687,-6.85,0.284,0.0274,0.107,0.583,97.424,262.11,0
Seek,Last Night,0.524,0.62,-8.197,0.69,0.0921,0.096,0.816,104.38,257.25,0
La Clave Con Swing,Mujer Falaz,0.6,0.906,-9.055,0.122,0.0353,0.0976,0.96,132.048,321.96,0
Andres Jiminez,La Miseria (Misery),0.412,0.627,-13.975,0.583,0.0546,0.0288,0.968,92.402,225.65,0
Avery Stinnett,Chance,0.798,0.503,-8.295,0.00872,0.0395,0.274,0.868,168.044,214.54,0
John Tesh,God Rest Ye Merry Gentlemen,0.0729,0.286,-15.503,0.993,0.0379,0.126,0.194,113.137,189.71,0
Beny Moré,La Culebra,0.588,0.705,-5.177,0.796,0.0872,0.348,0.928,115.881,188.56,0
Solomon Bellamy,The Waltz on Mars,0.674,0.611,-9.161,0.156,0.0546,0.108,0.301,120.064,112.41,0
Bo DePeña,Fishing Blues,0.679,0.736,-5.56,0.439,0.199,0.0864,0.827,169.927,166.25,0
Faremal,Pass Her,0.489,0.866,-9.792,0.652,0.441,0.0976,0.595,77.517,137.33,0
Ocean Sounds,大海之声深睡眠,0.975,0.169,-21.969,0.241,0.0635,0.743,1e-05,118.926,168.67,0
Dead & Company,"Peggy-O - Live at Coast Credit Union Music Park at Walnut Creek, Raleigh, NC 6/9/18",0.387,0.439,-16.414,0.803,0.0424,0.744,0.417,81.278,496.37,0
Dominic Lewis,Closing Bell,0.287,0.4,-15.586,0.384,0.0331,0.0993,0.0378,144.613,93.32,0
Berry C. Alcorn,Love Song,0.415,0.512,-7.854,0.877,0.0313,0.105,0.11,100.574,170.77,0
David Bisbal,Y Si Fuera Ella - Live At The Royal Albert Hall / 2012,0.51,0.508,-8.247,0.299,0.0515,0.787,0.476,152.082,247.83,0
Harford,Partner,0.115,0.68,-22.6,0.966,0.0399,0.116,0.233,100.092,204.55,0
Ocean Sounds,Pink Noise Waves,0.561,0.159,-21.891,0.209,0.0642,0.826,0.0151,86.498,182.48,0
Kitchens Of Distinction,"Courage, Mother",0.953,0.421,-3.889,0.000117,0.25,0.0629,0.441,179.4,170.2,0
Apolooo Dj,Prooo,0.258,0.926,-15.412,0.832,0.189,0.108,0.768,130.049,172.25,0
Yom,Redemption,0.388,0.762,-12.616,0.281,0.357,0.114,0.364,81.981,187.32,0
Ocean Waves For Sleep,Meandering River,1.0,0.156,-20.65,0.848,0.0585,0.945,1e-05,108.253,244.41,0
Jelly Bree,Battlefield,0.618,0.601,-8.467,0.421,0.218,0.414,0.0736,102.375,179.13,0
Dany & Ashliee,Rise up (Live),0.869,0.464,-4.899,0.00161,0.082,0.508,0.396,142.03,660.93,0
Preston Langston,To The Ones,0.208,0.431,-10.644,0.906,0.0305,0.129,0.0395,100.22,294.54,0
Anna Moffo,La traviata: Act I: E strano ... A fors è lui ... Follie! ... Sempre libera,0.0972,0.26,-20.022,0.949,0.0669,0.206,0.0592,80.313,515.62,0
Pavel Chesnokov,"10 Communion Hymns, Op. 25: No. 5, Salvation Is Created (Sung in English) [Live]",0.0273,0.165,-30.969,0.982,0.0421,0.0957,0.0619,128.712,208.56,0
iamamiwhoami,Good Worker,0.624,0.529,-7.215,0.00137,0.0306,0.373,0.0389,140.045,296.16,0
Blues Company,Keepin' The Blues Alive,0.761,0.468,-7.961,0.162,0.17,0.935,0.615,124.124,345.76,0
Yung Smoody,Beat Tha Block,0.72,0.699,-3.538,0.606,0.312,0.0911,0.649,172.013,192.58,0
La Castañeda,Noches de Tu Piel,0.779,0.604,-7.548,0.147,0.0275,0.281,0.343,114.17,309.07,0
Ocean Sounds,Ocean Sounds,0.997,0.194,-19.663,0.28,0.0502,0.92,1e-05,102.412,92.14,0
Mir220,Like Nah Foreal,0.458,0.394,-10.334,0.702,0.3,0.125,0.307,89.197,212.53,0
Chandler FX,The First Time - Workout Mix 127 BPM,0.87,0.54,-3.945,0.00695,0.0417,0.365,0.417,127.071,228.0,0
Ocean Waves For Sleep,Swirling Rivers,0.0381,0.0981,-19.926,0.0266,0.0586,0.126,0.0176,90.548,230.64,0
DC Powerhouse,Rasta Moon,0.718,0.814,-11.959,0.0143,0.0526,0.0565,0.799,119.997,211.29,0
Rose Royce,Car Wash - Single Version,0.7,0.716,-6.243,0.364,0.196,0.0326,0.801,114.826,197.25,0
Prince Poodie,Song Cry,0.569,0.58,-7.484,0.0472,0.348,0.167,0.403,131.467,156.16,0
The Czechaholics,Cradle Polka,0.546,0.68,-7.673,0.521,0.0323,0.0467,0.965,114.697,130.29,0
Jayco Beatz,Paradise,0.464,0.599,-8.916,0.215,0.0528,0.224,0.205,169.981,193.14,0
Native American Flute,Harvest,0.0147,0.542,-29.759,0.992,0.134,0.0942,0.0377,61.79,96.52,0
Cooper Glass,Fall,0.674,0.825,-5.449,0.607,0.279,0.148,0.568,88.015,188.18,0
Raphaël Novarina,Notre envol,0.078,0.515,-16.977,0.993,0.0599,0.115,0.0537,136.775,157.5,0
Los Traficantes Del Norte,Maldita Suerte,0.803,0.485,-2.784,0.585,0.0375,0.0729,0.816,172.02,208.03,0
JUST BANG,Accident,0.725,0.835,-8.872,3.61e-05,0.15,0.0938,0.311,122.584,148.06,0
BHM Pezzy,RATCHET,0.44,0.786,-12.087,0.615,0.356,0.0861,0.689,141.011,173.69,0
Vanessa Williams,What Did I Ever See In Him,0.476,0.585,-10.613,0.628,0.163,0.105,0.73,162.856,137.4,0
Cat Power,I Love You (Me Either),0.424,0.278,-10.598,0.317,0.0266,0.0847,0.343,78.522,316.93,0
Mila Marcil,Party With Me,0.804,0.75,-15.651,0.0659,0.131,0.225,0.691,130.08,103.36,0
Jonah Jones Quartet,High Hopes,0.688,0.685,-7.228,0.0856,0.128,0.14,0.829,95.887,101.44,0
Beneath,Asunder,0.916,0.501,-6.579,0.16,0.0561,0.313,0.744,155.031,234.68,0
Work Music,Spectacular Music for Hardly Working,0.11,0.569,-22.503,0.911,0.1,0.111,0.262,77.034,112.29,0
Jaydakay,Day Dream,0.771,0.663,-9.04,0.128,0.509,0.0921,0.563,111.359,91.12,0
Papa Duck,Dirty Money,0.746,0.637,-4.972,0.339,0.339,0.636,0.896,146.073,199.26,0
Alei Islah,Exposed,0.618,0.808,-9.868,0.0193,0.369,0.073,0.437,136.593,168.3,0
Nito Mendez,Me Matan los Años,0.674,0.621,-6.423,0.866,0.0542,0.109,0.874,122.829,184.56,0
Noah Cho,Sightsee,0.518,0.834,-6.594,0.306,0.0393,0.117,0.468,119.968,196.92,0
Culture Cutters,Truth or Religion,0.252,0.0625,-14.935,0.923,0.0387,0.281,0.0476,54.941,208.77,0
Key Players,Outro,0.431,0.775,-9.429,0.37,0.244,0.114,0.496,123.895,241.56,0
Rachael Sage,Not Leaving You,0.572,0.544,-5.755,0.664,0.0256,0.268,0.472,77.025,283.41,0
The Piedmont Boys,Blood Brothers,0.727,0.567,-4.334,0.157,0.0369,0.122,0.73,121.214,225.25,0
Josh Garrett,Understand Me (17yrs Old),0.659,0.527,-8.37,0.309,0.296,0.105,0.112,85.063,203.86,0
Massiel,Autorretrato,0.759,0.731,-6.737,0.595,0.0331,0.236,0.879,99.643,153.17,0
Nevos Tyler,I Don't Like You,0.502,0.84,-7.772,0.185,0.536,0.0803,0.694,150.172,184.0,0
Arthur Honegger,"Le roi David, H. 37: No. 27, The Death of David (Sung in English) [Live]",0.0714,0.105,-25.612,0.967,0.0388,0.132,0.0683,169.996,272.67,0
Giant Ocean Nature Music,Destroying Thunderstorms,0.892,0.171,-17.529,0.153,0.0696,0.641,0.0215,99.62,97.0,0
TCB Bounce Beat Kings,High Fashion Kory Cover Live from Echostage - Live,0.872,0.545,-7.109,0.709,0.202,0.17,0.621,83.932,334.54,0
Deuce 2much,Ynic,0.477,0.725,-11.089,0.0495,0.089,0.0772,0.591,140.032,164.62,0
Lucky Luciano,The Truth,0.354,0.842,-12.818,0.376,0.146,0.128,0.318,116.115,149.87,0
KaNeina Bee,WaKe uP 2 u,0.313,0.572,-11.773,0.847,0.542,0.0993,0.538,139.492,126.91,0
Sariah Foxx,Back on Top,0.0488,0.13,-33.407,0.959,0.0625,0.13,0.0322,94.041,45.7,0
Bam StaxkAlot,Letter To 9,0.557,0.483,-8.209,0.184,0.339,0.137,0.223,83.225,201.24,0
Fruition,Stand With You,0.308,0.663,-7.653,0.449,0.0295,0.115,0.503,108.082,253.63,0
Pérez Prado,Mambo Del Politecnico,0.923,0.742,-6.606,0.583,0.257,0.0532,0.659,151.249,195.6,0
Bonafide Suspects,Problems,0.872,0.337,-7.595,0.183,0.814,0.448,0.716,159.537,264.0,0
Collins and Streiss,Change,0.636,0.584,-5.05,0.0168,0.0267,0.109,0.742,107.966,296.05,0
Iced Earth,Curse the Sky - Remixed & Remastered 2020,0.936,0.324,-6.268,9.4e-06,0.0681,0.162,0.458,107.256,284.93,0
G. Love & Special Sauce,Run For Me,0.838,0.581,-5.392,0.117,0.0827,0.158,0.642,93.479,245.72,0
Lil E,Thugged Out (feat. Ralph),0.542,0.632,-9.637,0.00437,0.443,0.124,0.772,146.973,174.45,0
Tricky Jones,Leaving You Screwed,0.634,0.432,-10.435,0.143,0.456,0.203,0.369,65.335,320.0,0
Ocean Sounds,Ocean At Night,0.795,0.144,-27.405,0.615,0.0477,0.349,1e-05,47.334,75.05,0
Christine and the Queens,Saint Claude (Version Française),0.445,0.512,-11.402,0.367,0.0489,0.103,0.172,99.145,239.55,0
JUST BANG,4 For 4 (feat. Toohda Band$),0.478,0.631,-11.596,0.0268,0.508,0.32,0.356,97.871,107.75,0
