artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
Akon,Bananza (Belly Dancer),0.699,0.878,-5.897,0.0345,0.132,0.755,0.666,104.838,238493
Madonna,Hung Up,0.647,0.649,-7.695,0.0039,0.0452,0.0686,0.405,125.02,337733
50 Cent,Just A Lil Bit,0.692,0.489,-6.672,0.0322,0.41,0.315,0.527,96.946,237706
Crazy Frog,Axel F,0.907,0.86,-3.321,0.279,0.0407,0.0648,0.786,138.045,168879
Eminem,Ass Like That,0.796,0.646,-6.152,0.409,0.366,0.107,0.676,83.093,265480
Sean Paul,We Be Burnin',0.803,0.95,-4.195,0.145,0.151,0.0748,0.86,117.0,213066
Gwen Stefani,Rich Girl,0.754,0.856,-2.728,0.0294,0.0416,0.206,0.722,98.018,236213
The Chemical Brothers,Galvanize,0.714,0.745,-3.681,0.0141,0.0751,0.363,0.365,104.003,393813
Fort Minor,Remember the Name (feat. Styles of Beyond),0.835,0.688,-4.162,0.0583,0.0911,0.0795,0.88,84.858,230493
50 Cent,Disco Inferno,0.659,0.925,-4.763,0.206,0.231,0.279,0.71,97.018,214226
The Game,How We Do,0.648,0.862,-7.401,0.0455,0.251,0.0332,0.637,98.012,235533
Chris Brown,Run It! (feat. Juelz Santana),0.482,0.846,-6.721,0.0246,0.129,0.393,0.212,100.969,229866
Mariah Carey,It's Like That,0.633,0.8,-4.875,0.0901,0.0514,0.0315,0.836,95.953,203360
Black Eyed Peas,My Humps,0.682,0.802,-5.924,0.111,0.222,0.109,0.586,123.95,326960
Ciara,Oh (feat. Ludacris),0.496,0.8,-7.135,0.000298,0.0506,0.0697,0.357,128.29,256346
50 Cent,Outta Control - Remix,0.599,0.772,-5.996,0.0277,0.246,0.0839,0.557,92.029,247506
Baby Bash,"Baby, I'm Back",0.365,0.899,-5.461,0.0508,0.105,0.097,0.749,100.01,219920
Jennifer Lopez,Get Right,0.759,0.741,-5.096,0.0218,0.12,0.628,0.362,97.084,225533
JAY-Z,Numb / Encore,0.793,0.687,-4.254,0.0603,0.166,0.582,0.751,107.045,205733
The Game,Hate It Or Love It,0.785,0.802,-4.781,0.14,0.207,0.123,0.435,99.998,206400
Gorillaz,Feel Good Inc.,0.705,0.818,-6.679,0.00836,0.177,0.613,0.772,138.559,222640
Black Eyed Peas,Don't Phunk With My Heart,0.928,0.69,-2.76,0.00937,0.061,0.547,0.604,130.889,239773
Akon,Lonely,0.532,0.629,-7.88,0.331,0.0352,0.238,0.619,90.098,235800
Bodyrockers,I Like The Way - Radio Edit,0.851,0.642,-3.638,0.0248,0.0431,0.084,0.777,127.988,200053
Sugababes,Push The Button,0.66,0.962,-5.096,0.0485,0.061,0.076,0.814,126.016,218093
Jeezy,Soul Survivor,0.493,0.684,-7.728,0.000839,0.0459,0.157,0.08,84.03,280013
Eminem,Mockingbird,0.678,0.637,-3.798,0.209,0.266,0.156,0.254,84.039,250760
Shakira,La Tortura (feat. Alejandro Sanz),0.783,0.74,-5.367,0.0297,0.0427,0.123,0.812,100.011,212893
Gorillaz,DARE,0.891,0.76,-5.852,0.0229,0.0372,0.298,0.966,120.264,244999
Snoop Dogg,Signs,0.713,0.94,-5.308,0.0319,0.127,0.325,0.666,112.955,236813
Robbie Williams,Tripping,0.922,0.666,-4.458,0.0381,0.0429,0.0633,0.828,118.014,276603
David Banner,Play,0.658,0.837,-8.013,0.000213,0.126,0.243,0.586,95.027,230133
Trillville,Some Cut,0.515,0.9,-6.626,0.00341,0.372,0.111,0.659,84.995,283454
D4L,Laffy Taffy,0.439,0.891,-7.994,0.0351,0.428,0.0932,0.622,77.499,224253
Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),0.813,0.904,-7.105,0.0311,0.121,0.0471,0.81,125.461,226863
Rob Thomas,Lonely No More,0.896,0.551,-3.152,0.033,0.109,0.0899,0.858,171.79,226640
Brian McFadden,Almost Here,0.452,0.561,-7.324,0.409,0.0336,0.106,0.316,77.984,229826
Bobby V.,"Slow Down - 12"" Version",0.732,0.568,-4.896,0.179,0.103,0.401,0.626,186.048,258666
Backstreet Boys,Incomplete,0.589,0.437,-4.834,0.231,0.0331,0.0768,0.165,133.631,239586
Pretty Ricky,Grind With Me,0.538,0.7,-5.952,0.000204,0.045,0.105,0.189,136.518,237733
Kanye West,Diamonds From Sierra Leone - Remix,0.814,0.672,-3.768,0.258,0.27,0.164,0.379,97.043,233400
Snoop Dogg,Drop It Like It's Hot,0.628,0.892,-3.832,0.169,0.216,0.102,0.676,92.063,266066
Fat Joe,Get It Poppin' (feat. Nelly) - Radio Version,0.55,0.905,-7.558,0.0628,0.372,0.0644,0.52,100.813,211320
Destiny's Child,Soldier (feat. T.I. & Lil' Wayne),0.417,0.878,-6.799,0.0444,0.361,0.0833,0.904,77.49,325573
Ciara,"1, 2 Step (feat. Missy Elliott) - Main",0.498,0.939,-10.94,0.0444,0.161,0.0475,0.801,113.053,202213
Amerie,1 Thing,0.946,0.636,-4.683,0.115,0.332,0.0416,0.891,125.085,238746
Ludacris,Get Back,0.639,0.555,-5.16,0.0594,0.263,0.118,0.184,171.609,270746
Franz Ferdinand,Do You Want To,0.944,0.412,-2.896,0.0724,0.0448,0.801,0.79,123.091,215000
Natalie Imbruglia,Shiver,0.798,0.489,-4.49,0.00115,0.0316,0.149,0.309,94.163,222653
Gwen Stefani,Hollaback Girl,0.916,0.926,-2.221,0.35,0.0929,0.0234,0.904,110.007,199853
Pretty Ricky,Your Body,0.594,0.838,-5.695,0.176,0.113,0.0867,0.507,90.038,240040
Thirty Seconds To Mars,The Kill,0.912,0.179,-3.881,0.0014,0.0791,0.582,0.289,182.99,231533
Alicia Keys,Karma,0.736,0.727,-6.203,0.0743,0.0615,0.0348,0.687,85.098,256000
2Pac,Ghetto Gospel,0.614,0.794,-5.352,0.0964,0.0467,0.0788,0.663,80.569,238053
Craig David,Don't Love You No More (I'm Sorry),0.558,0.636,-7.076,0.462,0.0245,0.062,0.572,100.113,243986
Katie Melua,Nine Million Bicycles,0.247,0.534,-15.636,0.516,0.0322,0.122,0.344,82.168,197160
Lil Jon & The East Side Boyz,Lovers And Friends,0.501,0.675,-6.183,0.0541,0.22,0.429,0.532,139.861,260600
Mariah Carey,Don't Forget About Us - Radio Edit,0.529,0.7,-6.816,0.0422,0.0395,0.101,0.386,143.555,233866
Ying Yang Twins,Wait (The Whisper Song),0.513,0.933,-13.203,0.00112,0.347,0.107,0.595,102.017,179160
Will Smith,Switch,0.9,0.873,-4.325,0.0107,0.18,0.556,0.478,102.516,197666
Bow Wow,Like You (feat. Ciara),0.6,0.714,-8.365,0.0465,0.0876,0.0646,0.504,82.017,205840
Kaiser Chiefs,Everyday I Love You Less And Less,0.956,0.49,-4.556,0.00466,0.0407,0.242,0.577,160.028,217706
Kelly Clarkson,Behind These Hazel Eyes,0.889,0.548,-4.682,0.00165,0.0382,0.197,0.425,90.048,198973
Black Eyed Peas,Don't Lie,0.785,0.662,-5.299,0.16,0.186,0.0784,0.604,89.885,219000
Westlife,You Raise Me Up,0.358,0.129,-6.596,0.631,0.0314,0.0886,0.172,75.048,241066
Ray J,One Wish,0.652,0.525,-7.042,0.278,0.28,0.339,0.602,127.673,337640
Papa Roach,Scars,0.929,0.455,-3.295,0.0875,0.0494,0.226,0.484,89.782,208199
Arctic Monkeys,I Bet You Look Good On The Dancefloor,0.948,0.535,-4.19,0.00225,0.0356,0.376,0.778,103.183,173680
Shayne Ward,That's My Goal,0.508,0.286,-5.966,0.372,0.0336,0.27,0.14,68.637,219600
Bow Wow,Let Me Hold You (feat. Omarion),0.662,0.815,-8.244,0.0915,0.199,0.0898,0.611,151.518,248493
Kaiser Chiefs,I Predict A Riot,0.979,0.395,-3.241,0.0243,0.0766,0.12,0.41,158.842,233186
Usher,Caught Up,0.806,0.817,-4.606,0.027,0.0623,0.119,0.805,110.086,224640
Kelly Clarkson,Because of You,0.583,0.587,-5.284,0.248,0.0313,0.124,0.15,139.92,219493
3 Doors Down,Let Me Go,0.863,0.478,-4.914,0.0181,0.0387,0.111,0.491,92.004,243053
Nickelback,Photograph,0.876,0.515,-3.756,0.000932,0.0292,0.136,0.385,145.916,258920
T-Pain,I'm Sprung,0.329,0.722,-11.617,0.088,0.108,0.081,0.166,99.991,231040
Destiny's Child,Cater 2 U,0.584,0.605,-7.043,0.286,0.197,0.235,0.464,125.802,245400
The Pussycat Dolls,Stickwitu,0.554,0.548,-6.408,0.283,0.0587,0.0708,0.382,79.918,207506
Ryan Cabrera,True,0.4,0.598,-10.054,0.459,0.0241,0.151,0.369,96.938,204173
Stereophonics,Dakota,0.93,0.506,-3.499,0.129,0.0675,0.0931,0.305,146.994,297426
Eminem,Like Toy Soldiers,0.768,0.52,-3.489,0.0193,0.359,0.104,0.398,79.178,296880
Nelly,Over And Over,0.517,0.644,-10.02,0.0065,0.0803,0.158,0.464,169.799,253933
Coldplay,Speed of Sound,0.898,0.514,-6.765,0.00488,0.0577,0.0746,0.353,123.067,287906
KT Tunstall,Suddenly I See,0.767,0.587,-5.713,0.225,0.0449,0.112,0.664,100.38,201706
Destiny's Child,Girl,0.747,0.567,-6.019,0.31,0.105,0.04,0.556,89.036,224146
Kelly Clarkson,Since U Been Gone,0.739,0.662,-5.354,0.00206,0.0322,0.113,0.382,130.999,188960
U2,Sometimes You Can't Make It On Your Own,0.597,0.53,-5.652,0.00275,0.0247,0.105,0.346,96.0,305080
The All-American Rejects,Dirty Little Secret,0.955,0.469,-4.253,0.000343,0.0432,0.548,0.462,143.853,193653
Toby Keith,As Good As I Once Was,0.87,0.68,-4.461,0.266,0.0393,0.109,0.646,119.075,227840
Gwen Stefani,Cool,0.721,0.709,-3.52,0.0322,0.0281,0.355,0.801,112.019,189333
Foo Fighters,Best of You,0.94,0.366,-5.119,0.000769,0.0696,0.188,0.369,130.198,255626
Shakira,Hips Don't Lie (feat. Wyclef Jean),0.824,0.778,-5.892,0.284,0.0707,0.405,0.758,100.024,218093
Sean Paul,Temperature,0.6,0.951,-4.675,0.106,0.0685,0.0712,0.822,125.04,218573
Justin Timberlake,SexyBack (feat. Timbaland),0.583,0.967,-5.562,0.0584,0.0789,0.0519,0.964,117.0,242733
Beyoncé,Irreplaceable,0.694,0.447,-4.637,0.0293,0.382,0.167,0.509,175.868,227853
Amy Winehouse,Rehab,0.558,0.407,-13.609,0.0541,0.0552,0.34,0.777,71.815,214946
Rihanna,SOS,0.671,0.677,-4.905,0.004,0.0361,0.413,0.527,137.046,238920
Gnarls Barkley,Crazy,0.587,0.855,-4.589,0.0505,0.0336,0.105,0.64,111.97,177466
Busta Rhymes,Touch It,0.551,0.658,-6.62,0.0043,0.37,0.197,0.442,138.335,214960
Nelly Furtado,Maneater,0.777,0.796,-4.81,0.0261,0.0397,0.121,0.787,132.722,258893
Bob Sinclar,Rock This Party - Everybody Dance Now,0.823,0.893,-3.708,0.0714,0.122,0.0509,0.902,128.009,245466
Diddy,Come to Me (feat. Nicole Scherzinger),0.485,0.819,-6.45,0.0176,0.0756,0.658,0.386,96.998,276786
Madonna,Sorry,0.877,0.589,-6.229,0.00121,0.046,0.169,0.443,132.971,281880
Chamillionaire,Ridin',0.799,0.787,-4.68,0.189,0.0993,0.3,0.835,143.052,303053
Black Eyed Peas,Pump It,0.931,0.648,-3.15,0.00937,0.181,0.752,0.744,153.649,213066
Nelly Furtado,Promiscuous,0.97,0.808,-6.098,0.0569,0.0506,0.154,0.868,114.328,242293
Fedde Le Grand,Put Your Hands Up for Detroit - Radio Edit,0.923,0.814,-4.525,0.0154,0.229,0.0862,0.518,127.919,150533
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,0.761,0.711,-3.04,0.067,0.225,0.041,0.718,95.824,243880
The Pussycat Dolls,Buttons,0.817,0.565,-4.338,0.152,0.27,0.247,0.477,210.851,225560
Ciara,Get Up (feat. Chamillionaire),0.595,0.964,-6.887,0.0248,0.109,0.0405,0.629,128.593,261880
Eminem,Shake That,0.643,0.963,-5.785,0.0507,0.117,0.157,0.534,107.005,274440
Cherish,Do It To It,0.67,0.826,-5.559,0.00798,0.169,0.495,0.794,74.007,226293
Muse,Supermassive Black Hole,0.921,0.668,-3.727,0.0492,0.0439,0.0877,0.782,120.0,212439
Chris Brown,Gimme That,0.572,0.678,-7.033,0.00374,0.0466,0.118,0.444,87.165,186826
Infernal,From Paris to Berlin,0.869,0.741,-6.534,0.096,0.0816,0.0396,0.839,126.069,209666
Cassie,Me & U,0.454,0.803,-4.802,0.352,0.0294,0.0655,0.739,99.99,192213
E-40,U and Dat (feat. T. Pain & Kandi Girl),0.484,0.858,-7.448,0.0241,0.277,0.123,0.329,99.992,202720
The Pussycat Dolls,Beep,0.735,0.938,-6.382,0.00952,0.0434,0.0998,0.55,103.7,229360
Lil Jon,Snap Yo Fingers,0.757,0.835,-5.029,0.00647,0.23,0.29,0.626,82.038,274386
Armand Van Helden,My My My - Radio Edit,0.768,0.678,-8.502,0.0195,0.137,0.0322,0.758,127.51,190000
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",0.628,0.833,-7.041,0.0949,0.141,0.282,0.645,106.328,286186
Yung Joc,It's Goin' Down (feat. Nitti),0.577,0.888,-7.702,0.0986,0.0612,0.131,0.609,84.003,241840
Shayne Ward,No Promises,0.498,0.5,-6.087,0.527,0.026,0.123,0.182,79.798,223066
Justin Timberlake,My Love (feat. T.I.),0.68,0.771,-5.881,0.277,0.224,0.682,0.808,119.952,276160
Nickelback,Savin' Me,0.815,0.441,-4.088,0.000731,0.0276,0.414,0.522,164.007,219320
Nelly,Grillz,0.504,0.867,-7.737,0.0358,0.241,0.307,0.84,82.996,271160
Take That,Patience,0.783,0.309,-4.154,0.142,0.0405,0.118,0.372,175.788,202066
Fergie,London Bridge,0.609,0.769,-5.894,0.216,0.357,0.166,0.633,90.951,241306
Cascada,Everytime We Touch - Radio Edit,0.977,0.64,-5.369,0.00461,0.0555,0.371,0.493,142.019,199120
D4L,Laffy Taffy,0.439,0.891,-7.994,0.0351,0.428,0.0932,0.622,77.499,224253
LL Cool J,Control Myself,0.876,0.825,-6.556,0.00928,0.211,0.205,0.48,120.066,233973
Beyoncé,Deja Vu (feat. Jay-Z),0.746,0.644,-4.941,0.0071,0.341,0.0743,0.355,105.253,240280
P!nk,Stupid Girls,0.886,0.683,-5.045,0.000738,0.071,0.0524,0.566,100.04,197173
Eminem,When I'm Gone,0.746,0.618,-5.476,0.0553,0.352,0.273,0.75,75.272,281320
Kelis,Bossy,0.633,0.906,-5.316,0.000182,0.19,0.058,0.779,84.021,273973
Bob Sinclar,Love Generation - Radio Edit,0.812,0.715,-5.758,0.175,0.062,0.044,0.554,128.04,207613
Meck,Thunder in My Heart Again (Radio Edit),0.922,0.679,-4.67,0.000241,0.0294,0.0697,0.806,129.016,189800
Mary J. Blige,Be Without You - Kendu Mix,0.7,0.726,-5.881,0.0717,0.0998,0.262,0.673,146.559,246333
Girls Aloud,Something Kinda Ooooh,0.908,0.681,-3.918,0.0232,0.0473,0.355,0.879,131.925,201590
Rihanna,Unfaithful,0.391,0.588,-8.607,0.839,0.0334,0.227,0.349,144.069,226973
Kanye West,Touch The Sky,0.846,0.552,-4.912,0.0114,0.342,0.309,0.554,98.56,236600
Dem Franchize Boyz,"Lean Wit It, Rock Wit It",0.62,0.886,-5.854,0.082,0.307,0.1,0.6,76.035,229813
Evanescence,Call Me When You're Sober,0.883,0.45,-4.094,0.00193,0.0524,0.293,0.328,93.41,214706
Chingy,Pullin' Me Back,0.511,0.786,-6.66,0.0825,0.286,0.12,0.587,80.0,234133
Nickelback,Far Away,0.797,0.518,-5.153,0.000681,0.0309,0.107,0.293,132.918,238173
Fall Out Boy,"Dance, Dance",0.961,0.622,-3.198,0.00523,0.154,0.0854,0.449,114.452,180266
Leona Lewis,A Moment Like This,0.562,0.261,-3.667,0.423,0.0301,0.131,0.167,70.543,257293
T.I.,What You Know,0.81,0.551,-4.365,0.0155,0.0344,0.169,0.332,73.464,274333
Ludacris,Money Maker,0.598,0.551,-6.79,0.15,0.27,0.299,0.612,78.756,230613
Nick Lachey,What's Left Of Me,0.742,0.42,-5.665,0.142,0.0375,0.145,0.294,149.965,244613
Jibbs,Chain Hang Low,0.589,0.792,-6.869,0.0259,0.262,0.114,0.778,157.147,207586
Arctic Monkeys,When The Sun Goes Down,0.875,0.348,-4.758,0.0341,0.199,0.117,0.407,169.152,202133
Rascal Flatts,Life is a Highway,0.936,0.561,-5.409,0.00185,0.0613,0.102,0.594,103.055,276773
Beyoncé,Check On It (feat. Slim Thug),0.887,0.7,-3.887,0.0805,0.218,0.376,0.883,166.104,211186
Keyshia Cole,Love,0.519,0.688,-4.285,0.064,0.0283,0.1,0.318,116.714,255333
Lily Allen,Smile,0.639,0.632,-5.938,0.00143,0.0259,0.221,0.733,95.506,196893
Ne-Yo,Sexy Love,0.516,0.693,-6.446,0.297,0.0413,0.0604,0.494,94.02,220853
JoJo,Too Little Too Late,0.823,0.535,-5.338,0.0113,0.0431,0.146,0.685,83.001,223680
Mary J. Blige,One,0.874,0.344,-3.161,0.0841,0.0777,0.129,0.269,185.888,260466
Bubba Sparxxx,Ms. New Booty,0.62,0.64,-5.931,0.016,0.416,0.0831,0.609,129.37,252653
Amy Winehouse,You Know I'm No Good,0.806,0.705,-3.607,0.0132,0.0309,0.0701,0.734,103.383,256946
Rascal Flatts,What Hurts The Most,0.674,0.537,-5.134,0.0088,0.0277,0.265,0.33,136.002,214106
Red Hot Chili Peppers,Dani California,0.913,0.556,-2.36,0.0193,0.0437,0.346,0.73,96.184,282160
Scissor Sisters,I Don't Feel Like Dancin',0.923,0.707,-3.409,0.0195,0.0276,0.342,0.845,108.023,288360
Ne-Yo,So Sick,0.574,0.452,-8.336,0.246,0.31,0.189,0.58,92.791,207186
Hinder,Lips Of An Angel,0.744,0.474,-5.386,0.0208,0.0341,0.209,0.238,129.005,261053
The Raconteurs,"Steady, As She Goes",0.578,0.525,-4.563,0.0132,0.12,0.108,0.537,123.696,215266
The Fratellis,Chelsea Dagger,0.815,0.511,-3.14,0.0491,0.144,0.0826,0.586,154.514,215306
Fort Minor,Where'd You Go (feat. Holly Brook & Jonah Matranga),0.819,0.684,-3.309,0.262,0.238,0.113,0.25,179.999,231866
The Pussycat Dolls,Stickwitu,0.554,0.548,-6.408,0.283,0.0587,0.0708,0.382,79.918,207506
Panic! At The Disco,I Write Sins Not Tragedies,0.815,0.566,-4.481,0.0737,0.14,0.12,0.672,169.961,185586
James Blunt,Goodbye My Lover,0.261,0.432,-12.591,0.953,0.0512,0.0903,0.273,89.567,258653
Christina Aguilera,Ain't No Other Man,0.742,0.862,-4.722,0.00376,0.222,0.103,0.511,127.91,228906
Westlife,The Rose,0.203,0.272,-9.706,0.784,0.0294,0.0805,0.172,109.581,219106
Keane,Is It Any Wonder?,0.955,0.489,-2.771,3.82e-05,0.0363,0.334,0.816,129.352,186173
Orson,No Tomorrow,0.624,0.656,-4.623,0.0065,0.0691,0.278,0.735,124.082,167493
T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),0.368,0.731,-10.38,0.00544,0.0688,0.193,0.512,145.171,265333
KT Tunstall,Black Horse And The Cherry Tree,0.786,0.748,-7.788,0.328,0.0641,0.34,0.917,104.833,172373
Natasha Bedingfield,Unwritten,0.8,0.706,-6.333,0.00584,0.0399,0.0822,0.629,100.011,259333
Razorlight,America,0.568,0.447,-4.975,0.295,0.0305,0.355,0.149,90.933,249760
James Morrison,You Give Me Something,0.688,0.559,-6.496,0.216,0.114,0.0855,0.578,79.753,213173
Snow Patrol,You're All I Have,0.921,0.467,-4.554,5.48e-05,0.045,0.176,0.501,132.013,273333
The Fray,How to Save a Life,0.743,0.64,-4.08,0.269,0.0379,0.101,0.361,122.035,262533
Sandi Thom,I Wish I Was a Punk Rocker (with Flowers in My Hair),0.465,0.7,-6.815,0.544,0.358,0.606,0.719,108.102,151640
My Chemical Romance,Welcome to the Black Parade,0.905,0.217,-4.103,0.000289,0.0752,0.222,0.236,96.95,311106
Razorlight,In The Morning,0.855,0.616,-3.495,0.00379,0.042,0.318,0.686,124.191,222453
The All-American Rejects,Dirty Little Secret,0.955,0.469,-4.253,0.000343,0.0432,0.548,0.462,143.853,193653
James Morrison,Wonderful World,0.71,0.474,-4.606,0.0548,0.029,0.0974,0.591,78.969,210066
Chris Brown,Yo (Excuse Me Miss),0.612,0.536,-5.847,0.119,0.272,0.209,0.57,86.768,229040
P!nk,Who Knew,0.734,0.688,-4.569,0.00462,0.0274,0.0756,0.46,140.004,208493
The Kooks,Naive,0.808,0.391,-6.209,0.0759,0.0892,0.149,0.737,100.304,203506
Leona Lewis,Bleeding Love,0.656,0.638,-5.886,0.188,0.0357,0.146,0.225,104.036,262466
Rihanna,Umbrella,0.829,0.583,-4.603,0.00864,0.134,0.0426,0.575,174.028,275986
Britney Spears,Gimme More,0.844,0.788,-3.131,0.25,0.0334,0.0723,0.382,113.324,251240
Fergie,Big Girls Don't Cry (Personal),0.641,0.708,-4.296,0.205,0.0335,0.0945,0.253,113.082,268120
Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,0.844,0.698,-4.789,0.00253,0.0544,0.124,0.896,105.828,219413
Plain White T's,Hey There Delilah,0.291,0.656,-10.572,0.872,0.0293,0.114,0.298,103.971,232533
Justin Timberlake,What Goes Around.../...Comes Around (Interlude),0.723,0.687,-4.751,0.122,0.0709,0.573,0.432,76.0,448573
Gwen Stefani,The Sweet Escape,0.77,0.756,-3.502,0.191,0.0343,0.178,0.73,119.961,246466
Timbaland,The Way I Are,0.807,0.731,-6.492,0.181,0.1,0.319,0.765,114.759,179120
Nelly Furtado,Say It Right,0.872,0.872,-6.328,0.0476,0.139,0.0543,0.809,116.948,223080
Ida Corr,Let Me Think About It,0.754,0.762,-3.425,0.00022,0.046,0.146,0.715,129.026,151973
Alex Gaudino,Destination Calabria - Radio Edit,0.954,0.627,-4.804,0.0015,0.0425,0.292,0.312,128.016,223111
September,Cry for You,0.881,0.767,-3.988,0.00133,0.0301,0.0551,0.961,130.018,209800
Akon,Smack That,0.743,0.94,-5.166,0.317,0.0475,0.0909,0.932,118.988,212360
Timbaland,Give It To Me,0.711,0.975,-3.904,0.168,0.0632,0.0799,0.815,110.621,234026
50 Cent,Ayo Technology,0.782,0.63,-5.44,0.0828,0.132,0.034,0.418,140.144,247946
Eric Prydz,Proper Education - Radio Edit,0.937,0.537,-4.543,0.00102,0.0523,0.0917,0.324,124.938,198567
Fedde Le Grand,Put Your Hands Up For Detroit - Radio Edit,0.931,0.827,-4.474,0.0153,0.202,0.0992,0.491,127.995,150533
Ciara,Like a Boy,0.724,0.701,-5.751,0.267,0.145,0.0867,0.425,132.035,237053
Kanye West,Stronger,0.717,0.617,-7.858,0.00564,0.153,0.408,0.49,103.992,311866
Beyoncé,Beautiful Liar,0.751,0.764,-3.74,0.00554,0.0703,0.164,0.418,91.977,199853
Gym Class Heroes,Cupid's Chokehold / Breakfast in America - Radio Mix,0.681,0.584,-5.084,0.495,0.0781,0.289,0.821,79.702,237173
Akon,I Wanna Love You,0.45,0.865,-9.387,0.0359,0.0417,0.308,0.352,99.989,247066
Soulja Boy,Crank That (Soulja Boy),0.74,0.736,-2.18,0.515,0.0786,0.0468,0.803,140.141,221933
Fat Joe,Make It Rain,0.697,0.744,-5.063,0.0106,0.197,0.0842,0.767,149.28,247413
P!nk,U + Ur Hand,0.891,0.709,-3.688,0.00144,0.0528,0.034,0.886,141.04,214386
Rihanna,Shut Up And Drive,0.826,0.735,-4.902,0.00101,0.0349,0.197,0.74,132.964,212280
Lloyd,Get It Shawty,0.905,0.822,-4.032,0.123,0.241,0.0496,0.674,128.014,209533
Kanye West,Can't Tell Me Nothing,0.62,0.596,-6.133,0.0122,0.039,0.82,0.102,80.029,271600
Camille Jones,The Creeps - Fedde Le Grand Radio Mix,0.861,0.847,-6.632,0.278,0.0603,0.0626,0.724,127.894,152333
Linkin Park,What I've Done,0.93,0.623,-5.285,0.0141,0.0324,0.138,0.287,120.119,205613
Keyshia Cole,Last Night,0.857,0.918,-5.032,0.166,0.0623,0.0855,0.972,121.006,255706
Chris Brown,Kiss Kiss (feat. T-Pain),0.658,0.729,-3.386,0.0506,0.225,0.0693,0.551,140.043,250666
Shop Boyz,Party Like A Rock Star,0.709,0.619,-4.633,0.00541,0.0395,0.507,0.68,144.972,253400
Finger Eleven,Paralyzer,0.939,0.644,-3.486,0.157,0.0456,0.233,0.861,106.031,208106
Justin Timberlake,Summer Love,0.591,0.606,-7.228,0.0756,0.087,0.328,0.477,95.802,252973
MiMS,This Is Why I'm Hot,0.6,0.621,-6.349,0.277,0.576,0.495,0.485,80.021,253706
Fabolous,Make Me Better,0.599,0.607,-6.886,0.33,0.0995,0.199,0.562,86.491,253573
Seether,Fake It,0.95,0.611,-3.509,0.00141,0.0518,0.0543,0.607,132.078,193893
Take That,Patience,0.783,0.309,-4.154,0.142,0.0405,0.118,0.372,175.788,202066
Arctic Monkeys,Brianstorm,0.974,0.42,-4.706,8.15e-05,0.191,0.0871,0.463,165.182,172866
Justin Timberlake,My Love (feat. T.I.),0.68,0.771,-5.881,0.277,0.224,0.682,0.808,119.952,276160
Fergie,Glamorous,0.757,0.811,-6.447,0.298,0.23,0.103,0.565,130.993,246600
Linkin Park,Bleed It Out,0.967,0.529,-3.647,0.114,0.0508,0.61,0.596,140.127,166373
My Chemical Romance,Teenagers,0.857,0.463,-3.063,0.0506,0.0632,0.184,0.856,111.647,161920
Calvin Harris,Acceptable in the 80's,0.808,0.787,-5.454,0.0143,0.0511,0.0466,0.942,127.99,333680
Sugababes,About You Now,0.699,0.584,-6.065,6.52e-05,0.0378,0.486,0.585,82.499,212400
Avril Lavigne,Girlfriend,0.959,0.56,-2.433,0.000722,0.102,0.209,0.669,163.983,216600
Ne-Yo,Because Of You,0.538,0.81,-5.784,0.528,0.0356,0.0951,0.828,109.97,266840
Daughtry,It's Not Over,0.921,0.45,-3.476,0.0467,0.0538,0.311,0.413,145.959,215173
Unk,Walk It Out,0.777,0.794,-3.696,0.0982,0.0813,0.202,0.706,160.022,173040
Lloyd,You,0.876,0.412,-6.008,0.102,0.47,0.297,0.703,130.159,273133
Klaxons,Golden Skans,0.836,0.463,-2.776,0.000418,0.0381,0.25,0.713,141.955,165120
T-Pain,Bartender (feat. Akon),0.394,0.675,-8.539,0.0611,0.133,0.214,0.405,104.987,238800
Baby Boy Da Prince,The Way I Live - Main Explicit,0.438,0.88,-7.562,0.0147,0.248,0.0907,0.714,90.02,324906
Fergie,Fergalicious,0.584,0.906,-7.72,0.0576,0.316,0.128,0.831,129.055,292373
Omarion,Ice Box,0.731,0.775,-5.446,0.189,0.134,0.129,0.821,131.105,256426
Pretty Ricky,On the Hotline - Amended Version,0.854,0.704,-5.477,0.0185,0.183,0.148,0.688,92.988,242586
Nickelback,Rockstar,0.91,0.616,-3.004,0.0459,0.0386,0.343,0.693,144.072,252040
Fall Out Boy,Thnks fr th Mmrs,0.891,0.459,-5.057,0.00511,0.0623,0.106,0.588,154.837,203506
Justin Timberlake,LoveStoned / I Think She Knows (Interlude),0.681,0.859,-6.247,0.34,0.0549,0.213,0.852,121.243,444333
All Time Low,"Dear Maria, Count Me In",0.895,0.459,-3.126,0.00725,0.0805,0.206,0.572,181.04,182826
Amy Winehouse,Back To Black,0.422,0.403,-13.964,0.134,0.0373,0.0861,0.378,122.728,241293
Keyshia Cole,Let It Go,0.721,0.808,-5.165,0.197,0.213,0.205,0.773,94.955,238360
