artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",Go Stupid,0.833,0.92,-3.18,0.0277,0.253,0.0596,0.645,141.034,165.73,1
Gusttavo Lima,A Gente Fez Amor - Ao Vivo,0.937,0.794,-2.44,0.366,0.0336,0.962,0.826,134.012,237.52,1
Migos,Racks 2 Skinny,0.584,0.814,-5.425,0.00839,0.0819,0.0646,0.405,141.016,178.02,1
Polo G,Be Something (feat. Lil Baby),0.52,0.829,-10.34,0.0232,0.294,0.134,0.248,136.103,194.12,1
Bad Bunny,BENDICIONES,0.581,0.828,-9.909,0.0378,0.0725,0.103,0.843,143.995,155.06,1
"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",PTSD,0.808,0.883,-3.158,0.0313,0.182,0.207,0.806,119.01,232.06,1
"Trippie Redd, PARTYNEXTDOOR",Excitement,0.536,0.443,-8.187,0.0194,0.0378,0.1,0.0391,121.967,283.29,1
"Kina, Adriana Proenza",Can We Kiss Forever?,0.128,0.522,-18.717,0.894,0.0357,0.0941,0.124,109.986,187.93,1
Bad Bunny,SI ELLA SALE,0.727,0.869,-7.397,0.0589,0.123,0.107,0.92,147.967,143.24,1
Bad Bunny,RONCA FREESTYLE,0.656,0.856,-6.483,0.165,0.131,0.0998,0.586,90.041,150.06,1
Lil Tjay,Zoo York (feat. Fivio Foreign & Pop Smoke),0.569,0.565,-6.084,0.0352,0.379,0.106,0.303,92.466,214.82,1
"Bad Bunny, Gabriela",EN CASITA,0.764,0.779,-8.217,0.221,0.0938,0.0909,0.675,158.093,176.44,1
"Banda MS de Sergio Lizárraga, Snoop Dogg",Qué Maldición,0.531,0.755,-8.051,0.213,0.196,0.13,0.683,177.951,203.36,1
"Capital Bra, Loredana",Nicht verdient,0.65,0.719,-7.274,0.381,0.232,0.167,0.488,77.981,176.95,1
Bad Bunny,A Tu Merced,0.791,0.86,-4.784,0.169,0.0568,0.106,0.887,92.023,175.92,1
Drake,Demons (feat. Fivio Foreign & Sosa Geek),0.766,0.543,-3.387,0.423,0.343,0.155,0.729,106.869,204.8,1
Ashe,Moral of the Story,0.406,0.572,-8.624,0.587,0.0427,0.102,0.265,119.812,201.08,1
Kehlani,Can I,0.791,0.574,-3.752,0.419,0.11,0.0982,0.612,119.537,167.81,1
Travis Scott,STARGAZING,0.789,0.487,-3.69,0.00947,0.044,0.189,0.0564,150.007,270.71,1
YNW Melly,Suicidal,0.441,0.655,-5.245,0.474,0.0629,0.099,0.273,139.957,225.86,1
Billie Eilish,No Time To Die,0.219,0.38,-13.273,0.917,0.0358,0.0827,0.0517,73.537,242.26,1
"Future, Drake, Young Thug",D4L,0.706,0.718,-5.709,0.0128,0.06,0.352,0.815,170.004,189.18,1
Drake,Time Flies,0.477,0.864,-5.786,0.201,0.224,0.182,0.5,86.46,192.93,1
Drake,Desires (with Future),0.506,0.812,-7.706,0.281,0.116,0.325,0.554,145.074,237.95,1
Drake,Not You Too (feat. Chris Brown),0.452,0.458,-9.299,0.342,0.047,0.0703,0.316,86.318,269.68,1
Drake,Landed,0.636,0.881,-4.629,0.00606,0.287,0.111,0.715,163.949,152.2,1
Drake,When To Say When,0.82,0.41,-6.808,0.252,0.533,0.538,0.526,170.718,223.12,1
Drake,Deep Pockets,0.824,0.473,-3.68,0.482,0.163,0.605,0.374,77.888,222.93,1
Drake,War,0.792,0.749,-4.151,0.292,0.0826,0.109,0.239,144.064,180.0,1
Drake,From Florida With Love,0.477,0.787,-7.837,0.768,0.199,0.104,0.476,80.506,234.78,1
Drake,Losses,0.57,0.551,-7.385,0.28,0.351,0.424,0.505,85.687,271.18,1
"NAV, Gunna",Turks (feat. Travis Scott),0.618,0.893,-4.425,0.0827,0.112,0.542,0.389,119.099,161.38,1
Selena Gomez,Boyfriend,0.512,0.811,-6.381,0.218,0.17,0.0768,0.346,92.046,161.19,1
Ali Gatie,What If I Told You That I Love You,0.366,0.596,-11.144,0.63,0.115,0.0554,0.229,84.394,193.67,1
Ufo361,Emotions,0.491,0.788,-9.884,0.386,0.109,0.107,0.271,98.543,146.03,1
DaBaby,FIND MY WAY,0.624,0.836,-6.75,0.187,0.184,0.138,0.7,103.0,139.89,1
Anuel AA,Keii,0.797,0.708,-3.095,0.4,0.0391,0.096,0.51,88.015,210.0,1
"Camilo, Evaluna Montaner",Por Primera Vez,0.588,0.716,-3.952,0.152,0.116,0.0847,0.707,165.896,183.55,1
Playboi Carti,@ MEH,0.492,0.877,-8.11,0.0136,0.153,0.0678,0.4,151.042,166.8,1
Tory Lanez,Broke In A Minute,0.7,0.929,-5.595,0.144,0.0906,0.349,0.802,120.009,132.02,1
"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",Fantasias - Remix,0.72,0.816,-4.454,0.206,0.0684,0.277,0.78,94.004,267.24,1
BROCKHAMPTON,SUGAR,0.538,0.453,-8.212,0.449,0.0638,0.19,0.516,122.973,204.53,1
Shirin David,90-60-111,0.628,0.8,-6.615,0.103,0.285,0.391,0.745,143.979,141.39,1
Travis Scott,YOSEMITE,0.554,0.785,-6.571,0.283,0.0409,0.116,0.144,128.047,150.04,1
KSI,Houdini (feat. Swarmz & Tion Wayne),0.519,0.572,-8.054,0.000415,0.243,0.129,0.704,100.453,169.36,1
Lil Uzi Vert,Sasuke,0.477,0.859,-6.116,0.00414,0.428,0.0819,0.153,145.979,251.34,1
"Shakira, Anuel AA",Me Gusta,0.696,0.775,-5.184,0.0559,0.0681,0.157,0.775,92.007,190.57,1
The 1975,If You’re Too Shy (Let Me Know) - Edit,0.806,0.651,-4.842,0.00399,0.0311,0.0927,0.386,125.641,239.88,1
"Alan Walker, Ava Max","Alone, Pt. II",0.668,0.67,-4.306,0.536,0.0422,0.133,0.608,88.033,179.05,1
"Camilo, Pedro Capó",Tutu,0.832,0.731,-2.592,0.273,0.0503,0.0665,0.94,146.013,178.61,1
Ellie Goulding,Hate Me (with Juice WRLD),0.768,0.657,-4.628,0.108,0.0507,0.144,0.759,75.025,186.22,1
G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),0.759,0.803,-4.692,0.00509,0.0494,0.0921,0.284,104.0,213.31,1
J Balvin,Blanco,0.706,0.87,-5.395,0.0253,0.126,0.0872,0.593,100.013,145.8,1
DaBaby,PICK UP (feat. Quavo),0.612,0.915,-4.535,0.0944,0.407,0.115,0.758,129.93,118.55,1
DaBaby,JUMP (feat. YoungBoy Never Broke Again),0.72,0.896,-6.262,0.169,0.355,0.252,0.966,140.1,212.09,1
DaBaby,LIGHTSKIN SH*T (feat. Future & jetsonmade),0.578,0.932,-4.478,0.115,0.366,0.115,0.623,129.991,111.17,1
Lil Uzi Vert,That Way - Bonus Track,0.598,0.712,-5.368,0.0546,0.0388,0.154,0.504,130.007,212.35,1
"Rvssian, Anuel AA, Juice WRLD",No Me Ame,0.766,0.68,-4.799,0.0411,0.0923,0.116,0.28,160.095,180.0,1
"Kygo, Sasha Alex Sloan",I'll Wait,0.651,0.611,-6.973,0.144,0.0589,0.105,0.351,122.983,215.36,1
Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),0.617,0.836,-4.363,0.17,0.0534,0.319,0.866,138.066,206.7,1
DaBaby,BLAME IT ON BABY,0.687,0.875,-5.734,0.236,0.387,0.141,0.864,109.791,125.91,1
"KAROL G, Anuel AA",Follow,0.787,0.735,-4.375,0.667,0.16,0.0721,0.455,168.997,203.09,1
Tory Lanez,The Take (feat. Chris Brown),0.547,0.464,-8.137,0.0511,0.339,0.155,0.423,67.003,221.49,1
Tory Lanez,Stupid Again,0.823,0.775,-4.941,0.0881,0.0635,0.309,0.65,120.059,174.85,1
Bonez MC,Shotz Fired,0.594,0.839,-9.087,0.249,0.139,0.165,0.58,76.007,179.84,1
Samra,BaeBae,0.712,0.628,-4.864,0.282,0.156,0.156,0.45,86.627,167.83,1
Sam Smith,To Die For,0.361,0.483,-7.889,0.832,0.0738,0.098,0.307,171.649,193.8,1
ITZY,WANNABE,0.911,0.809,-4.41,0.00795,0.0617,0.181,0.64,122.035,191.24,1
"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,0.511,0.528,-8.144,0.126,0.0324,0.101,0.351,100.1,209.88,1
Rod Wave,Heart On Ice,0.389,0.733,-8.468,0.0513,0.0738,0.141,0.244,157.878,159.67,1
"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",La Cama - Remix,0.832,0.737,-2.622,0.12,0.0798,0.255,0.865,173.986,330.24,1
"Polo G, Stunna 4 Vegas",Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),0.813,0.922,-3.268,0.0198,0.251,0.0539,0.724,141.087,165.73,1
Sub Urban,Cradles,0.589,0.534,-1.865,0.256,0.325,0.176,0.632,78.616,209.83,1
Lizzo,Good as Hell (feat. Ariana Grande),0.892,0.668,-3.001,0.298,0.0645,0.735,0.478,95.927,159.01,1
Justin Bieber,Forever (feat. Post Malone & Clever),0.483,0.825,-5.746,0.538,0.08,0.204,0.892,139.98,219.93,1
Demi Lovato,I Love Me,0.561,0.664,-7.031,0.00261,0.0495,0.0764,0.713,150.093,203.67,1
5 Seconds of Summer,Old Me,0.62,0.722,-3.639,0.313,0.0483,0.26,0.474,127.978,186.79,1
Bad Bunny,Pero Ya No,0.612,0.882,-6.103,0.0475,0.118,0.182,0.742,147.982,160.64,1
The Weeknd,Hardest To Love,0.608,0.467,-7.847,0.0909,0.0707,0.125,0.108,80.957,211.4,1
Luísa Sonza,BRABA,0.689,0.812,-5.113,0.181,0.0619,0.0784,0.663,144.011,129.78,1
Lil Baby,Woah,0.602,0.882,-5.554,0.0177,0.245,0.178,0.43,142.959,183.01,1
Dua Lipa,Pretty Please,0.474,0.906,-6.124,0.0311,0.194,0.286,0.656,106.976,194.61,1
Bazzi,I.F.L.Y.,0.519,0.812,-4.823,0.379,0.0385,0.13,0.554,104.954,165.71,1
Dua Lipa,Cool,0.785,0.469,-4.015,0.133,0.0664,0.0931,0.79,89.719,209.58,1
Dua Lipa,Future Nostalgia,0.813,0.875,-4.502,0.00618,0.0579,0.321,0.859,114.993,184.88,1
Dua Lipa,Good In Bed,0.701,0.68,-5.001,0.138,0.0917,0.168,0.649,94.06,218.75,1
The Weeknd,Scared To Live,0.498,0.504,-8.24,0.131,0.0499,0.0929,0.196,87.221,191.31,1
The Weeknd,Alone Again,0.652,0.218,-7.953,0.033,0.0641,0.172,0.0599,65.375,250.05,1
Dua Lipa,Boys Will Be Boys,0.486,0.768,-5.954,0.408,0.0353,0.098,0.519,125.021,166.27,1
"Shiva, Eiffel 65",Auto Blu,0.783,0.82,-6.146,0.0158,0.0621,0.0938,0.653,130.015,166.09,1
"Zuna, Loredana, SRNO",Du bist mein,0.556,0.761,-6.943,0.138,0.364,0.0976,0.521,187.81,160.36,1
The Weeknd,Too Late,0.863,0.638,-5.221,0.052,0.132,0.685,0.226,120.077,239.97,1
5 Seconds of Summer,Wildflower,0.768,0.644,-4.316,0.174,0.0455,0.469,0.598,108.992,220.54,1
The Weeknd,Faith,0.605,0.375,-7.268,0.612,0.0729,0.147,0.128,175.946,283.23,1
The Weeknd,Snowchild,0.611,0.55,-7.475,0.162,0.137,0.121,0.243,148.062,247.19,1
The Weeknd,Escape From LA,0.524,0.404,-8.996,0.0456,0.0593,0.199,0.168,145.74,355.96,1
Ufo361,Allein sein,0.588,0.774,-8.529,0.0386,0.225,0.258,0.392,75.978,147.35,1
"Bad Bunny, Yaviah",Bichiyal,0.766,0.737,-4.242,0.31,0.0458,0.114,0.662,93.956,196.5,1
"Jhay Cortez, Anuel AA, J Balvin",Medusa,0.604,0.886,-7.293,0.194,0.208,0.107,0.383,98.023,305.33,1
Little Mix,Break Up Song,0.75,0.631,-5.416,0.00388,0.0394,0.286,0.593,90.019,200.29,1
5 Seconds of Summer,Teeth,0.461,0.749,-2.961,0.0516,0.0416,0.0738,0.42,139.02,204.89,1
The Weeknd,Repeat After Me (Interlude),0.619,0.555,-7.918,0.0323,0.0314,0.0917,0.141,95.032,195.81,1
The Weeknd,Until I Bleed Out,0.394,0.245,-9.887,0.423,0.0374,0.093,0.148,115.233,190.17,1
J Balvin,Rosa,0.561,0.651,-5.715,0.25,0.25,0.435,0.369,175.992,189.83,1
J Balvin,Gris,0.709,0.849,-4.717,0.229,0.0794,0.329,0.916,93.06,176.63,1
J Balvin,Negro,0.911,0.795,-2.228,0.0157,0.0875,0.131,0.8,164.081,182.09,1
"J Balvin, Sky Rompiendo",Verde,0.738,0.828,-4.295,0.0381,0.0516,0.0917,0.818,94.995,142.55,1
Lil Uzi Vert,Baby Pluto,0.634,0.772,-6.101,0.135,0.212,0.432,0.671,160.052,210.26,1
Lil Uzi Vert,Lo Mein,0.676,0.855,-5.736,0.0888,0.325,0.144,0.509,133.082,195.3,1
Niall Horan,No Judgement,0.726,0.723,-3.835,0.0564,0.0472,0.057,0.962,100.051,176.28,1
Lil Uzi Vert,Futsal Shuffle 2020 - Bonus Track,0.448,0.879,-8.57,0.0346,0.222,0.224,0.278,136.985,198.91,1
"J Balvin, Mr Eazi",Arcoíris,0.787,0.731,-5.26,0.0853,0.0721,0.316,0.393,92.971,186.69,1
DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),0.582,0.816,-4.141,0.0794,0.341,0.0916,0.542,160.004,136.37,1
Selena Gomez,Feel Me,0.808,0.71,-6.703,0.44,0.0433,0.0734,0.392,99.989,226.0,1
"Dardan, Monet192",H <3 T E L,0.646,0.726,-6.9,0.0495,0.0977,0.112,0.58,134.999,163.25,1
Bad Bunny,25/8,0.732,0.761,-5.469,0.092,0.0549,0.0716,0.542,151.982,243.28,1
Christian Nodal,Se Me Olvidó,0.558,0.65,-3.082,0.368,0.0309,0.303,0.725,141.82,159.53,1
Jhené Aiko,B.S. (feat. H.E.R.),0.525,0.617,-10.426,0.554,0.12,0.135,0.377,135.781,212.87,1
Bad Bunny,Soliá,0.81,0.71,-5.507,0.117,0.0854,0.154,0.184,92.041,159.28,1
"Bad Bunny, Anuel AA",Está Cabrón Ser Yo,0.854,0.81,-3.999,0.0732,0.254,0.123,0.879,154.083,227.94,1
Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef],0.567,0.733,-6.718,0.0129,0.319,0.382,0.319,75.491,238.82,1
"Lil Uzi Vert, 21 Savage",Yessirskiii,0.739,0.895,-6.633,0.0183,0.283,0.102,0.763,140.007,219.34,1
Don Toliver,Cardigan,0.497,0.747,-6.542,0.248,0.0401,0.138,0.0663,142.046,158.71,1
Lil Uzi Vert,Silly Watch,0.535,0.903,-6.238,0.0298,0.286,0.0851,0.157,130.117,195.69,1
"Bad Bunny, Duki, Pablo Chill-E",Hablamos Mañana,0.677,0.683,-4.496,0.0869,0.0469,0.0998,0.514,156.019,240.25,1
Lil Uzi Vert,Lotus,0.748,0.802,-5.708,0.24,0.207,0.165,0.516,150.063,193.86,1
Ninho,Lettre à une femme,0.398,0.487,-9.901,0.835,0.0697,0.12,0.905,149.367,157.77,1
"Bad Bunny, Ñengo Flow",Que Malo,0.787,0.802,-6.181,0.0832,0.0599,0.153,0.446,94.026,167.98,1
Lil Uzi Vert,Leaders (feat. NAV),0.654,0.95,-5.895,0.0744,0.307,0.138,0.886,132.936,194.84,1
Lil Uzi Vert,Strawberry Peels (feat. Young Thug & Gunna),0.65,0.862,-6.978,0.0207,0.355,0.568,0.658,131.194,115.35,1
Bad Bunny,La Zona,0.801,0.762,-3.661,0.2,0.0409,0.254,0.81,93.992,136.89,1
Lil Uzi Vert,Wassup (feat. Future),0.622,0.762,-6.293,0.352,0.223,0.145,0.626,130.019,193.31,1
"Bad Bunny, Mora",Una Vez,0.598,0.55,-5.402,0.132,0.0831,0.0955,0.543,83.836,232.5,1
Lil Uzi Vert,Moon Relate,0.768,0.867,-3.73,0.18,0.0791,0.254,0.34,102.021,181.83,1
Niall Horan,Black And White,0.582,0.443,-6.02,0.0301,0.0482,0.127,0.239,147.589,193.09,1
"SZA, Justin Timberlake",The Other Side (from Trolls World Tour),0.607,0.76,-6.274,0.00277,0.0964,0.132,0.709,105.979,188.19,1
"Nicky Jam, Anuel AA",Whine Up,0.665,0.817,-6.224,0.0549,0.0758,0.103,0.662,104.957,215.46,1
Tyga,Ayy Macarena,0.629,0.816,-5.568,0.133,0.226,0.0692,0.714,96.493,131.61,1
Lil Uzi Vert,Trap This Way (This Way),0.586,0.71,-5.331,0.248,0.381,0.193,0.207,175.987,185.44,1
Lauv,Who (feat. BTS),0.345,0.632,-8.0,0.551,0.0349,0.104,0.0818,141.641,180.41,1
Lil Uzi Vert,Homecoming,0.563,0.929,-7.428,0.000592,0.49,0.244,0.353,129.957,213.88,1
Lil Uzi Vert,Got The Guap (feat. Young Thug),0.601,0.837,-5.628,0.21,0.198,0.0928,0.749,142.977,176.76,1
Lil Uzi Vert,Prices,0.683,0.786,-5.397,0.173,0.205,0.706,0.57,126.002,233.33,1
Lil Uzi Vert,I Can Show You,0.656,0.817,-7.086,0.051,0.277,0.115,0.314,139.915,120.08,1
Lil Uzi Vert,I'm Sorry,0.547,0.858,-5.822,0.213,0.29,0.104,0.303,128.02,211.88,1
BTS,Black Swan,0.758,0.719,-5.167,0.137,0.0851,0.129,0.49,147.023,198.26,1
Tones And I,Bad Child,0.553,0.756,-4.24,0.404,0.0343,0.158,0.597,117.992,221.47,1
Tainy,Adicto (with Anuel AA & Ozuna),0.836,0.734,-4.803,0.017,0.0735,0.179,0.623,80.002,270.74,1
Bad Bunny,<3,0.665,0.631,-7.589,0.602,0.229,0.152,0.634,80.353,157.97,1
Ufo361,"Bad Girls, Good Vibes",0.368,0.826,-12.761,0.516,0.133,0.0914,0.158,127.977,107.45,1
Henrique & Juliano,Liberdade Provisória - Ao Vivo,0.684,0.668,-5.937,0.627,0.0527,0.923,0.7,108.138,187.99,1
Lil Uzi Vert,POP,0.599,0.741,-6.672,0.00961,0.419,0.785,0.276,139.891,227.47,1
Lil Uzi Vert,Celebration Station,0.771,0.748,-4.156,0.101,0.15,0.135,0.792,142.086,195.06,1
Lil Uzi Vert,Bigger Than Life,0.752,0.776,-4.711,0.325,0.193,0.33,0.716,140.013,192.7,1
Lil Uzi Vert,Venetia,0.757,0.775,-4.139,0.162,0.175,0.148,0.562,142.933,188.8,1
Lil Uzi Vert,You Better Move,0.556,0.842,-6.793,0.159,0.442,0.204,0.306,118.836,196.64,1
Lil Uzi Vert,Chrome Heart Tags,0.768,0.702,-4.055,0.541,0.0669,0.105,0.574,70.056,212.82,1
Lil Uzi Vert,Bust Me,0.703,0.734,-6.256,0.237,0.355,0.413,0.608,151.923,194.45,1
Residente,René,0.388,0.486,-9.326,0.435,0.126,0.196,0.467,90.471,457.59,1
Lil Uzi Vert,Secure The Bag,0.719,0.803,-4.485,0.344,0.392,0.425,0.549,129.945,238.42,1
Lil Uzi Vert,Urgency (feat. Syd),0.784,0.619,-6.11,0.0326,0.123,0.315,0.471,156.035,181.16,1
BTS,ON (Feat. Sia),0.848,0.591,-4.397,0.137,0.0828,0.372,0.386,105.922,246.82,1
"Bad Bunny, Kendo Kaponi, Arcangel",P FKN R,0.635,0.82,-5.749,0.409,0.0772,0.244,0.528,101.024,258.28,1
Lauv,Modern Loneliness,0.508,0.702,-7.105,0.144,0.035,0.108,0.143,82.008,252.34,1
Lil Baby,Heatin Up (feat. Gunna),0.436,0.788,-9.435,0.0611,0.364,0.0979,0.341,129.847,177.31,1
Gunna,SKYBOX,0.707,0.779,-6.527,0.0991,0.16,0.0934,0.343,140.894,178.1,1
Bazzi,Young & Alive,0.563,0.716,-5.486,0.326,0.0425,0.119,0.495,86.005,160.46,1
"Lauv, Troye Sivan",i'm so tired...,0.733,0.599,-7.058,0.176,0.203,0.242,0.534,102.211,162.58,1
A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",0.654,0.819,-6.665,0.517,0.136,0.0996,0.455,133.503,188.56,1
Myke Towers,Girl,0.708,0.733,-4.957,0.0325,0.0937,0.324,0.694,93.021,186.43,1
"Bad Bunny, Myke Towers",Puesto Pa' Guerrial,0.686,0.867,-5.342,0.311,0.221,0.1,0.658,139.968,190.21,1
"Daddy Yankee, Sech",Definitivamente,0.764,0.813,-3.39,0.586,0.105,0.253,0.429,100.047,217.77,1
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),0.621,0.857,-6.376,0.148,0.0825,0.0865,0.668,97.989,204.47,1
Post Malone,I Fall Apart,0.538,0.556,-5.408,0.0689,0.0382,0.196,0.291,143.95,223.35,1
Lauv,"fuck, i'm lonely (with Anne-Marie)",0.558,0.806,-6.46,0.482,0.0683,0.0618,0.678,95.016,198.97,1
"Lunay, Ozuna, Anuel AA",Aventura,0.726,0.729,-3.208,0.223,0.0422,0.101,0.876,92.025,217.13,1
Selena Gomez,Rare,0.545,0.838,-6.713,0.208,0.0706,0.103,0.631,114.998,220.59,1
DaBaby,VIBEZ,0.652,0.768,-2.708,0.113,0.307,0.107,0.777,154.187,144.94,1
"Lauv, LANY",Mean It,0.45,0.746,-8.543,0.0407,0.0872,0.172,0.336,95.998,232.85,1
Lil Uzi Vert,That Way,0.611,0.719,-5.01,0.0582,0.0403,0.155,0.489,129.962,212.35,1
Lil Baby,Live Off My Closet (feat. Future),0.678,0.807,-3.244,0.0345,0.177,0.0986,0.21,147.004,173.06,1
Lil Baby,Commercial (feat. Lil Uzi Vert),0.486,0.892,-8.637,0.048,0.384,0.146,0.535,120.998,214.22,1
Lil Baby,Sum 2 Prove,0.552,0.823,-7.57,0.0174,0.324,0.122,0.418,124.038,205.76,1
BTS,Filter,0.762,0.781,-5.188,0.0222,0.0626,0.121,0.86,110.042,180.22,1
Apache 207,Matrix,0.509,0.789,-8.766,0.768,0.291,0.272,0.418,114.957,183.79,1
"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",Bellaquita - Remix,0.715,0.795,-3.582,0.141,0.0838,0.179,0.758,165.941,304.73,1
"Arcangel, Bad Bunny",Infeliz,0.798,0.713,-3.147,0.366,0.219,0.246,0.721,176.073,221.1,1
Daddy Yankee,Que Tire Pa Lante,0.901,0.658,-2.814,0.0478,0.0357,0.12,0.708,93.979,210.52,1
Lil Uzi Vert,Futsal Shuffle 2020,0.457,0.881,-8.191,0.0327,0.156,0.231,0.296,136.97,198.91,1
TOKYO’S REVENGE,GOODMORNINGTOKYO!,0.539,0.907,-7.782,0.0408,0.36,0.253,0.664,124.918,150.12,1
Stormzy,Own It (feat. Ed Sheeran & Burna Boy),0.781,0.817,-4.178,0.00838,0.112,0.123,0.359,104.0,216.71,1
Future,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",0.566,0.81,-8.33,0.107,0.433,0.122,0.582,142.069,315.35,1
BTS,My Time,0.64,0.674,-5.139,0.151,0.0339,0.0925,0.664,99.908,234.46,1
"Capital Bra, Samra",100k Cash,0.714,0.701,-5.906,0.289,0.524,0.0883,0.604,86.91,173.35,1
Martin Garrix,Drown (feat. Clinton Kane),0.739,0.573,-5.455,0.212,0.0581,0.175,0.363,120.077,174.06,1
blackbear,me & ur ghost,0.679,0.742,-4.594,0.0488,0.0259,0.0754,0.856,100.041,201.4,1
"J Balvin, Bad Bunny",QUE PRETENDES,0.791,0.639,-4.443,0.0275,0.253,0.362,0.939,92.603,222.35,1
Taylor Swift,You Need To Calm Down,0.671,0.771,-5.617,0.00929,0.0553,0.0637,0.714,85.026,171.36,1
"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",Quizas,0.815,0.727,-2.454,0.0258,0.153,0.231,0.677,176.075,216.07,1
"Lunay, Daddy Yankee, Bad Bunny",Soltera - Remix,0.783,0.795,-4.271,0.361,0.0432,0.437,0.799,92.01,266.09,1
SHAED,Trampoline (with ZAYN),0.459,0.619,-5.782,0.56,0.0334,0.137,0.498,126.803,184.28,1
Lizzo,Truth Hurts,0.624,0.715,-3.046,0.11,0.114,0.123,0.412,158.087,173.32,1
Billie Eilish,bury a friend,0.388,0.887,-14.505,0.739,0.349,0.106,0.205,120.035,193.14,1
BTS,Louder than bombs,0.667,0.643,-6.993,0.0433,0.152,0.0904,0.485,145.999,217.4,1
BTS,UGH!,0.824,0.72,-5.086,0.0394,0.128,0.0509,0.333,165.998,225.01,1
BTS,00:00 (Zero O’Clock),0.548,0.566,-6.456,0.0802,0.0579,0.11,0.196,157.999,250.3,1
BTS,Friends,0.747,0.55,-5.211,0.0668,0.0407,0.0536,0.648,79.98,199.34,1
BTS,We are Bulletproof : the Eternal,0.575,0.526,-5.215,0.225,0.0309,0.108,0.19,84.047,261.54,1
BTS,Inner Child,0.696,0.589,-7.981,0.017,0.0725,0.0808,0.332,134.953,233.27,1
BTS,Moon,0.646,0.703,-6.658,0.0104,0.0596,0.191,0.64,141.87,208.59,1
BTS,Outro : Ego,0.903,0.808,-3.106,0.0121,0.0958,0.0993,0.473,116.988,196.2,1
BTS,Interlude : Shadow,0.798,0.385,-6.439,0.115,0.483,0.181,0.141,149.756,259.82,1
BTS,Respect,0.84,0.661,-4.805,0.00485,0.116,0.287,0.524,91.457,237.54,1
"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,0.755,0.814,-6.164,0.239,0.0942,0.306,0.963,79.976,178.5,1
"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",Perreo en La Luna,0.757,0.711,-4.188,0.268,0.29,0.367,0.724,174.013,218.59,1
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",0.744,0.692,-4.565,0.00868,0.257,0.359,0.0612,171.374,326.47,1
Billie Eilish,all the good girls go to hell,0.444,0.726,-8.922,0.283,0.372,0.177,0.569,185.044,168.84,1
"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,0.869,0.68,-1.94,0.178,0.0589,0.223,0.924,173.997,143.45,1
K CAMP,Lottery (Renegade),0.556,0.915,-8.601,0.0145,0.216,0.0733,0.67,148.964,170.95,1
"Sech, Ozuna",Si Te Vas,0.644,0.73,-4.124,0.0933,0.132,0.143,0.554,174.101,204.91,1
"Major Lazer, Diplo",Que Calor (with J Balvin & El Alfa),0.656,0.873,-6.043,0.00477,0.068,0.0726,0.546,125.982,206.81,1
Ufo361,Rich Rich,0.648,0.548,-4.796,0.0842,0.292,0.123,0.232,141.937,204.32,1
"Reik, J Balvin, Lalo Ebratt",Indeciso,0.748,0.738,-4.902,0.182,0.0453,0.109,0.896,94.949,217.25,1
Billie Eilish,i love you,0.131,0.42,-18.435,0.953,0.0382,0.109,0.12,137.421,291.8,1
"Dalex, Sech",Mejor,0.577,0.524,-4.501,0.185,0.18,0.103,0.19,175.396,201.36,1
"Migos, Travis Scott, Young Thug",Give No Fxk,0.627,0.904,-5.608,0.0303,0.222,0.0923,0.236,145.976,224.24,1
Justin Bieber,Come Around Me,0.681,0.648,-8.389,0.263,0.0378,0.0971,0.767,157.941,200.77,1
Justin Bieber,Habitual,0.443,0.764,-6.625,0.52,0.0439,0.0749,0.63,138.999,168.2,1
Justin Bieber,All Around Me,0.438,0.566,-7.564,0.809,0.0367,0.212,0.692,117.127,136.91,1
Justin Bieber,Get Me (feat. Kehlani),0.508,0.832,-6.913,0.0492,0.149,0.107,0.75,109.352,185.43,1
Justin Bieber,Second Emotion (feat. Travis Scott),0.777,0.796,-6.112,0.0276,0.0567,0.095,0.96,141.97,202.72,1
Justin Bieber,Running Over (feat. Lil Dicky),0.603,0.774,-7.319,0.438,0.0591,0.0869,0.977,149.982,179.63,1
